timestamp,cnt,t1,t2,hum,wind_speed,weather_code,is_holiday,is_weekend,season
27/12/2016 23:00,187,2.0,0.0,93.0,6.0,1,1,0,3
25/02/2015 06:00,341,7.0,5.0,93.0,9.0,7,0,0,3
29/03/2015 05:00,112,11.0,11.0,74.5,23.0,4,0,1,0
13/01/2015 16:00,1391,7.5,4.0,68.5,23.0,2,0,0,3
22/05/2015 22:00,801,18.0,18.0,68.0,8.0,3,0,0,0
07/02/2016 12:00,1568,10.0,6.0,56.0,36.0,2,0,1,3
04/06/2015 23:00,672,15.0,15.0,77.0,16.0,1,0,0,1
12/11/2016 00:00,327,7.0,4.5,81.0,14.0,2,0,1,2
22/08/2016 23:00,535,18.5,18.5,75.5,9.0,1,0,0,1
09/06/2015 20:00,1362,13.0,13.0,55.0,26.0,3,0,0,1
29/10/2015 05:00,112,11.0,11.0,94.0,7.0,2,0,0,2
31/07/2016 15:00,3941,21.0,21.0,44.5,17.0,1,0,1,1
09/01/2015 10:00,799,12.5,12.5,69.5,29.5,1,0,0,3
19/10/2016 20:00,1214,12.0,12.0,72.0,15.0,2,0,0,2
16/01/2015 00:00,208,7.0,3.0,53.0,31.0,1,0,0,3
17/03/2015 11:00,793,8.5,7.5,90.0,6.5,7,0,0,0
12/06/2016 11:00,302,16.0,16.0,88.0,11.0,7,0,1,1
05/03/2016 00:00,303,2.5,2.0,78.0,3.0,1,0,1,0
18/01/2016 16:00,1283,2.5,-0.5,72.5,10.0,2,0,0,3
03/11/2015 19:00,1940,13.5,13.5,85.0,7.5,2,0,0,2
20/03/2016 03:00,144,6.0,3.0,78.5,13.0,3,0,1,0
05/04/2015 05:00,71,7.0,7.0,84.0,2.0,7,0,1,0
17/07/2015 02:00,170,17.0,17.0,75.0,7.5,1,0,0,1
08/03/2015 23:00,225,7.5,7.0,81.5,5.0,2,0,1,0
24/12/2016 12:00,700,10.0,6.5,69.0,28.5,1,0,1,3
08/05/2016 15:00,4181,26.0,26.0,37.0,19.5,1,0,1,0
24/01/2016 19:00,675,13.0,13.0,88.0,13.0,3,0,1,3
11/02/2015 12:00,924,5.0,3.0,76.0,7.0,3,0,0,3
24/12/2015 17:00,495,9.0,6.0,62.0,24.0,1,0,0,3
22/03/2016 21:00,714,9.0,8.0,66.0,7.5,4,0,0,0
09/11/2015 00:00,200,15.0,15.0,79.5,24.0,2,0,0,2
24/11/2015 19:00,1420,9.5,6.5,79.0,23.0,3,0,0,2
11/11/2015 10:00,1045,15.0,15.0,65.5,23.0,3,0,0,2
11/03/2015 02:00,56,4.5,3.5,87.0,6.0,1,0,0,0
12/08/2016 05:00,135,16.0,16.0,83.0,16.0,1,0,0,1
21/07/2015 10:00,1345,21.5,21.5,53.5,20.0,2,0,0,1
17/11/2016 07:00,2231,9.0,6.0,71.0,18.0,2,0,0,2
06/08/2016 00:00,713,18.0,18.0,62.0,17.0,1,0,1,1
12/06/2016 06:00,184,16.0,16.0,77.0,14.0,1,0,1,1
27/03/2015 00:00,190,7.5,4.0,61.5,22.0,1,0,0,0
16/01/2015 08:00,3546,7.0,4.5,61.0,15.0,3,0,0,3
24/12/2015 21:00,223,8.0,5.0,62.0,18.0,1,0,0,3
31/08/2016 12:00,1644,22.0,22.0,50.0,22.0,2,0,0,1
20/08/2016 22:00,557,17.0,17.0,73.0,24.0,4,0,1,1
14/11/2015 02:00,226,9.0,6.0,71.0,24.0,1,0,1,2
24/07/2015 11:00,344,16.5,16.5,80.0,7.0,7,0,0,1
16/08/2015 02:00,458,15.0,15.0,65.5,4.0,1,0,1,1
22/03/2016 00:00,149,5.5,5.5,78.5,4.0,1,0,0,0
28/07/2016 12:00,1767,22.5,22.5,48.5,18.0,2,0,0,1
13/11/2016 18:00,857,8.0,8.0,87.0,4.0,2,0,1,2
11/06/2016 05:00,135,15.0,15.0,82.0,6.5,1,0,1,1
12/10/2016 12:00,1316,14.5,14.5,65.0,20.5,2,0,0,2
28/12/2015 17:00,809,11.5,11.5,69.5,18.0,1,1,0,3
02/06/2016 11:00,906,12.0,12.0,79.5,23.0,3,0,0,1
06/08/2015 01:00,180,17.0,17.0,75.0,7.5,1,0,0,1
29/07/2016 15:00,1937,22.5,22.5,57.0,16.0,2,0,0,1
14/05/2015 02:00,52,10.0,8.0,82.0,15.0,1,0,0,0
04/05/2015 03:00,114,13.0,13.0,77.0,19.5,2,1,0,0
16/11/2015 16:00,1514,13.0,13.0,61.0,18.0,2,0,0,2
04/01/2015 02:00,134,2.5,2.5,96.5,0.0,1,0,1,3
09/03/2015 02:00,33,5.5,3.5,81.0,8.0,1,0,0,0
07/04/2015 03:00,39,5.0,5.0,87.0,4.0,1,0,0,0
19/09/2016 16:00,2150,20.0,20.0,58.0,7.5,2,0,0,2
23/10/2016 18:00,1376,11.5,11.5,74.5,17.5,3,0,1,2
21/01/2016 16:00,1305,6.5,3.5,66.0,15.0,1,0,0,3
16/09/2015 12:00,350,14.0,14.0,88.0,18.5,7,0,0,2
27/05/2015 09:00,2330,13.5,13.5,57.0,7.0,2,0,0,0
18/07/2016 19:00,3253,27.0,27.5,50.0,18.5,1,0,0,1
23/11/2016 12:00,1157,10.5,10.0,74.0,9.0,2,0,0,2
15/10/2016 01:00,452,12.0,12.0,82.0,6.0,4,0,1,2
28/04/2015 10:00,1073,10.5,9.0,40.5,24.0,2,0,0,0
09/12/2016 15:00,1564,15.0,15.0,77.0,15.0,1,0,0,3
20/06/2016 11:00,172,16.0,16.0,94.0,20.0,7,0,0,1
14/08/2016 08:00,524,17.5,17.5,57.5,5.0,4,0,1,1
10/12/2016 23:00,347,9.0,7.0,84.5,15.0,2,0,1,3
06/09/2015 20:00,991,17.0,17.0,57.5,7.0,1,0,1,2
02/10/2016 15:00,2560,16.0,16.0,51.5,13.0,2,0,1,2
24/05/2016 17:00,3982,16.0,16.0,48.0,24.0,2,0,0,0
18/03/2015 03:00,46,5.0,3.5,93.0,6.5,3,0,0,0
12/07/2015 23:00,419,18.0,18.0,83.0,17.0,1,0,1,1
08/09/2015 05:00,127,11.0,11.0,88.0,2.0,1,0,0,2
28/10/2015 01:00,124,14.0,14.0,94.0,9.0,7,0,0,2
28/04/2016 20:00,990,10.0,7.0,60.0,27.0,2,0,0,0
18/06/2015 01:00,198,19.0,19.0,73.0,21.0,4,0,0,1
27/01/2016 08:00,3631,13.0,13.0,82.0,32.0,3,0,0,3
11/02/2016 11:00,817,7.5,6.0,64.0,8.0,2,0,0,3
01/05/2015 00:00,143,7.5,5.0,73.5,14.0,1,0,0,0
20/12/2016 16:00,1353,7.0,5.0,81.0,11.0,4,0,0,3
07/02/2016 20:00,211,8.5,4.0,82.0,38.0,7,0,1,3
07/05/2015 18:00,3460,15.0,15.0,43.5,19.0,1,0,0,0
15/07/2016 19:00,2142,18.0,18.0,78.0,21.0,3,0,0,1
03/12/2016 19:00,771,6.0,3.5,76.0,12.0,1,0,1,3
23/10/2015 02:00,107,12.0,12.0,69.5,0.0,4,0,0,2
28/11/2015 19:00,650,11.5,11.5,69.5,36.0,7,0,1,2
02/07/2015 22:00,1026,20.5,20.5,64.0,18.5,1,0,0,1
23/10/2015 22:00,653,13.0,13.0,65.0,7.0,4,0,0,2
17/10/2015 09:00,987,11.0,11.0,77.0,17.0,3,0,1,2
15/02/2015 07:00,83,6.0,4.0,93.0,11.0,3,0,1,3
03/10/2015 18:00,2002,15.0,15.0,70.0,6.0,1,0,1,2
14/02/2016 10:00,849,5.5,1.5,73.5,21.0,2,0,1,3
08/08/2016 12:00,1572,19.5,19.5,44.5,24.0,2,0,0,1
24/03/2016 09:00,1819,9.5,7.0,71.0,19.5,1,0,0,0
14/02/2015 15:00,1217,8.0,5.0,87.0,15.0,4,0,1,3
30/01/2015 05:00,74,3.0,-0.5,87.0,15.0,26,0,0,3
04/08/2015 19:00,2587,19.5,19.5,47.5,26.0,1,0,0,1
19/06/2015 23:00,810,15.5,15.5,68.0,19.5,2,0,0,1
20/06/2016 10:00,184,16.0,16.0,94.0,17.0,7,0,0,1
04/07/2015 02:00,278,19.0,19.0,91.0,8.0,2,0,1,1
09/11/2015 17:00,3261,15.0,15.0,77.0,31.0,3,0,0,2
10/02/2016 18:00,2609,7.0,4.0,66.0,15.0,1,0,0,3
15/06/2016 14:00,1333,18.5,18.5,56.0,25.0,2,0,0,1
15/07/2015 13:00,1595,18.5,18.5,80.5,15.0,3,0,0,1
20/05/2015 18:00,3589,15.0,15.0,48.0,25.0,1,0,0,0
24/12/2016 10:00,522,8.5,5.5,73.5,23.0,3,0,1,3
09/03/2016 11:00,634,9.0,8.0,82.0,7.0,7,0,0,0
05/07/2016 08:00,4919,17.5,17.5,72.5,20.5,2,0,0,1
28/02/2015 20:00,168,10.0,7.0,88.0,23.0,26,0,1,3
13/02/2015 07:00,1450,6.5,3.5,87.0,19.0,3,0,0,3
13/10/2016 06:00,632,9.0,7.0,87.0,12.0,3,0,0,2
12/05/2016 09:00,2486,16.0,16.0,72.0,15.0,1,0,0,0
16/02/2016 15:00,1146,7.5,4.5,53.0,18.5,2,0,0,3
12/11/2015 06:00,651,12.0,12.0,91.0,7.0,2,0,0,2
01/07/2015 14:00,1710,33.0,33.0,34.0,18.0,1,0,0,1
19/11/2015 20:00,988,10.5,9.5,82.5,19.5,2,0,0,2
13/07/2015 21:00,792,19.0,19.0,88.0,24.0,7,0,0,1
10/12/2015 05:00,107,11.5,11.5,69.5,19.5,3,0,0,3
27/11/2016 23:00,213,7.5,5.5,66.5,12.0,4,0,1,2
21/05/2016 12:00,2096,17.5,17.5,62.0,26.5,3,0,1,0
05/07/2015 23:00,589,17.5,17.5,64.0,13.0,1,0,1,1
12/08/2015 06:00,693,16.0,16.0,83.0,7.0,3,0,0,1
29/10/2016 17:00,2260,15.5,15.5,74.5,5.0,3,0,1,2
09/05/2016 21:00,766,16.0,16.0,83.0,12.0,3,0,0,0
14/12/2016 12:00,1237,13.0,13.0,74.5,13.0,1,0,0,3
10/12/2016 21:00,179,10.5,9.0,85.0,28.0,7,0,1,3
25/08/2016 13:00,1560,26.5,27.5,57.5,5.0,2,0,0,1
14/09/2016 18:00,5345,26.0,26.0,48.0,11.0,1,0,0,2
27/08/2016 04:00,161,17.0,17.0,77.0,6.0,2,0,1,1
13/06/2016 09:00,2000,17.0,17.0,77.0,16.0,3,0,0,1
04/05/2015 00:00,404,14.0,14.0,74.5,24.0,4,1,0,0
11/02/2015 11:00,698,5.0,3.0,78.5,7.0,3,0,0,3
02/12/2016 12:00,1203,8.0,7.0,82.0,6.0,4,0,0,3
26/01/2016 13:00,422,11.0,11.0,79.5,32.0,7,0,0,3
17/08/2015 04:00,65,14.5,14.5,79.5,5.5,1,0,0,1
06/05/2016 22:00,855,14.0,14.0,72.0,11.0,1,0,0,0
20/12/2016 01:00,140,7.0,4.5,84.0,12.0,4,0,0,3
09/10/2015 12:00,1641,16.0,16.0,59.0,8.0,2,0,0,2
07/12/2016 07:00,2117,12.0,12.0,88.0,15.0,3,0,0,3
21/10/2015 16:00,1282,14.0,14.0,91.0,16.0,3,0,0,2
04/09/2015 04:00,53,13.0,13.0,72.0,14.0,2,0,0,2
16/10/2016 02:00,269,10.0,9.5,94.0,6.5,1,0,1,2
05/12/2015 16:00,1129,12.5,12.5,69.5,38.0,3,0,1,3
27/01/2016 05:00,76,12.0,12.0,88.0,32.5,7,0,0,3
14/05/2016 12:00,2250,11.0,11.0,50.0,17.0,4,0,1,0
04/06/2016 02:00,265,12.0,12.0,94.0,8.0,3,0,1,1
15/10/2015 20:00,1168,12.0,12.0,77.0,16.0,2,0,0,2
05/02/2015 06:00,472,2.5,-2.5,87.0,20.0,26,0,0,3
30/10/2015 02:00,100,14.5,14.5,91.0,15.0,4,0,0,2
31/05/2016 17:00,2706,13.0,13.0,82.0,28.0,3,0,0,0
16/09/2015 22:00,484,13.0,13.0,94.0,10.0,3,0,0,2
24/11/2016 23:00,421,8.0,5.0,76.0,20.5,1,0,0,2
04/12/2016 15:00,1368,6.5,3.5,63.5,18.5,1,0,1,3
30/09/2016 05:00,158,13.0,13.0,77.0,15.0,1,0,0,2
12/03/2016 19:00,830,6.0,3.5,87.0,13.0,1,0,1,0
09/07/2016 14:00,2983,23.0,23.0,61.0,28.0,2,0,1,1
17/10/2016 05:00,136,13.0,13.0,82.0,6.5,1,0,0,2
26/06/2015 13:00,1953,26.0,26.0,39.0,20.0,1,0,0,1
28/06/2016 22:00,607,15.0,15.0,82.0,23.5,7,0,0,1
17/11/2015 05:00,142,14.0,14.0,79.5,27.0,3,0,0,2
21/01/2015 20:00,890,3.0,0.5,81.0,9.0,4,0,0,3
14/03/2016 15:00,1255,10.0,6.0,37.0,32.0,1,0,0,0
19/01/2015 19:00,1442,3.5,1.5,72.5,7.0,3,0,0,3
20/08/2016 17:00,2294,19.0,19.0,64.0,36.0,2,0,1,1
05/04/2015 17:00,1961,11.0,11.0,62.0,11.0,2,0,1,0
20/02/2016 01:00,180,10.0,7.0,88.0,24.0,7,0,1,3
16/12/2015 22:00,731,15.0,15.0,82.0,19.0,3,0,0,3
18/09/2015 09:00,2161,15.0,15.0,79.5,13.0,3,0,0,2
02/02/2016 00:00,112,10.0,6.0,62.0,35.0,2,0,0,3
29/07/2015 09:00,2271,16.0,16.0,59.5,22.0,2,0,0,1
30/11/2015 08:00,3650,12.0,12.0,79.5,29.5,3,0,0,2
29/07/2015 01:00,146,14.0,14.0,67.0,19.5,1,0,0,1
25/02/2015 23:00,342,10.0,8.0,82.0,11.0,4,0,0,3
20/01/2015 19:00,1448,4.0,1.0,72.5,13.0,1,0,0,3
13/01/2015 06:00,600,10.0,7.5,82.0,20.5,2,0,0,3
14/08/2015 20:00,487,17.0,17.0,91.0,12.0,7,0,0,1
17/07/2016 10:00,1631,23.5,23.5,67.0,19.0,2,0,1,1
10/03/2016 02:00,47,6.0,4.5,90.0,6.5,4,0,0,0
01/09/2015 13:00,1075,16.5,16.5,72.5,9.0,2,0,0,2
17/06/2015 10:00,1193,20.0,20.0,64.0,23.0,2,0,0,1
11/07/2015 18:00,3193,24.0,23.0,39.0,25.0,1,0,1,1
18/01/2016 01:00,60,4.0,1.0,81.0,13.0,4,0,0,3
21/02/2016 21:00,335,13.0,13.0,77.0,30.5,3,0,1,3
18/12/2016 00:00,370,8.0,8.0,96.5,2.0,4,0,1,3
24/08/2016 18:00,4916,30.5,30.5,40.5,14.0,1,0,0,1
04/04/2016 14:00,1013,13.0,13.0,63.0,19.0,3,0,0,0
23/12/2015 11:00,994,12.0,12.0,58.0,24.0,1,0,0,3
19/04/2016 15:00,1482,15.0,15.0,39.0,10.0,1,0,0,0
05/04/2015 09:00,454,8.5,8.0,76.0,6.5,4,0,1,0
25/06/2015 05:00,131,14.0,14.0,77.0,12.0,1,0,0,1
05/09/2015 00:00,546,14.0,14.0,63.0,10.0,4,0,1,2
19/06/2015 01:00,237,14.5,14.5,61.0,13.0,1,0,0,1
07/04/2015 18:00,3633,17.0,17.0,50.5,9.0,2,0,0,0
15/02/2015 09:00,506,7.0,5.5,87.0,9.0,4,0,1,3
03/09/2015 21:00,773,14.0,14.0,63.0,11.0,1,0,0,2
16/03/2016 10:00,860,8.0,4.5,66.5,25.0,3,0,0,0
05/07/2015 16:00,2990,22.5,22.5,47.0,21.0,2,0,1,1
10/05/2015 12:00,2576,17.5,17.5,54.0,20.5,2,0,1,0
23/01/2015 19:00,1126,6.0,2.5,76.0,18.5,2,0,0,3
30/10/2016 02:00,357,10.0,10.0,94.0,5.0,4,0,1,2
05/08/2016 23:00,941,18.5,18.5,64.0,23.0,1,0,0,1
25/04/2015 19:00,1502,15.0,15.0,68.0,19.0,1,0,1,0
21/11/2015 08:00,204,4.0,-1.0,87.0,23.0,26,0,1,2
24/07/2015 21:00,407,14.0,14.0,88.0,15.0,3,0,0,1
17/01/2016 19:00,581,4.0,0.5,65.0,16.0,1,0,1,3
28/04/2015 22:00,580,9.5,7.5,60.0,16.0,1,0,0,0
21/02/2015 19:00,629,5.0,2.0,70.0,17.0,1,0,1,3
23/10/2016 09:00,744,9.5,8.0,79.0,10.0,2,0,1,2
09/09/2015 06:00,796,13.0,13.0,88.0,7.0,3,0,0,2
27/11/2016 18:00,817,8.0,6.0,68.5,12.0,3,0,1,2
12/02/2016 06:00,506,3.0,0.0,93.0,12.0,2,0,0,3
14/08/2016 10:00,1836,19.0,19.0,50.5,10.0,4,0,1,1
29/07/2016 17:00,3776,21.0,21.0,69.0,15.0,2,0,0,1
03/05/2015 04:00,56,12.0,12.0,94.0,16.0,7,0,1,0
14/05/2016 23:00,569,10.0,9.5,64.5,6.5,1,0,1,0
07/09/2015 02:00,80,13.0,13.0,77.0,8.0,1,0,0,2
27/11/2015 13:00,1254,13.5,13.5,82.5,23.0,3,0,0,2
21/12/2016 12:00,1120,11.0,11.0,91.0,22.0,7,0,0,3
29/08/2016 20:00,1540,21.0,21.0,50.0,5.0,1,1,0,1
25/09/2016 13:00,2716,19.5,19.5,47.5,28.5,2,0,1,2
27/12/2016 20:00,366,3.5,3.5,90.0,2.0,1,1,0,3
17/11/2016 03:00,56,9.5,7.0,76.5,19.0,7,0,0,2
31/08/2015 23:00,328,15.0,15.0,88.0,8.0,4,1,0,1
24/11/2015 09:00,1711,10.0,8.0,85.0,17.0,7,0,0,2
11/03/2016 23:00,385,4.0,3.0,93.0,5.5,2,0,0,0
13/04/2016 21:00,762,14.0,14.0,63.0,6.0,1,0,0,0
21/07/2016 02:00,141,17.5,17.5,75.0,19.0,1,0,0,1
20/11/2016 13:00,1066,7.0,3.0,81.0,25.0,3,0,1,2
31/12/2016 17:00,771,9.0,7.0,87.0,13.0,4,0,1,3
20/09/2015 16:00,2929,19.5,19.5,54.5,15.0,2,0,1,2
14/04/2015 12:00,1464,20.5,20.5,46.0,27.0,1,0,0,0
19/07/2015 10:00,1625,20.5,20.5,49.5,26.0,2,0,1,1
07/07/2015 09:00,2309,19.0,19.0,75.5,19.5,3,0,0,1
25/10/2015 11:00,2061,11.5,11.5,65.0,5.0,1,0,1,2
26/08/2016 18:00,3453,26.5,25.5,26.0,9.0,1,0,0,1
17/05/2016 15:00,1560,17.0,17.0,45.0,22.0,3,0,0,0
14/07/2015 14:00,1508,21.0,21.0,66.5,17.0,3,0,0,1
13/02/2015 04:00,43,5.0,2.0,93.0,15.0,1,0,0,3
29/06/2015 18:00,4727,25.5,25.5,38.0,12.0,1,0,0,1
14/06/2015 14:00,2266,16.0,16.0,68.0,11.0,3,0,1,1
09/10/2015 20:00,1055,13.0,13.0,79.5,7.0,1,0,0,2
10/08/2016 20:00,1877,18.5,18.5,46.0,12.0,1,0,0,1
27/03/2015 03:00,38,6.0,2.5,68.5,21.5,1,0,0,0
25/03/2016 02:00,76,9.0,6.0,94.0,17.0,7,1,0,0
24/10/2015 11:00,1653,14.5,14.5,72.5,14.0,3,0,1,2
20/05/2016 22:00,797,15.0,15.0,70.0,16.0,7,0,0,0
27/06/2015 18:00,2809,23.0,22.0,41.0,17.0,1,0,1,1
19/03/2015 01:00,120,7.0,5.0,81.0,11.0,4,0,0,0
09/10/2016 06:00,119,9.0,8.0,87.0,8.0,1,0,1,2
15/03/2015 04:00,83,6.0,3.0,87.0,15.0,7,0,1,0
11/03/2016 01:00,106,3.5,3.5,90.0,2.0,1,0,0,0
24/12/2015 08:00,898,13.0,13.0,69.5,31.0,3,0,0,3
11/03/2016 21:00,497,4.0,1.0,93.0,11.0,1,0,0,0
19/12/2016 06:00,491,7.0,7.0,87.0,3.0,3,0,0,3
12/12/2015 22:00,454,14.0,14.0,72.0,32.0,3,0,1,3
14/10/2016 18:00,2884,13.0,13.0,72.0,15.0,2,0,0,2
26/11/2015 22:00,583,10.0,9.0,88.0,8.0,4,0,0,2
30/06/2016 06:00,624,14.0,14.0,94.0,11.0,7,0,0,1
17/05/2015 23:00,342,12.0,12.0,72.0,12.0,2,0,1,0
06/03/2015 20:00,747,8.0,5.5,71.0,14.0,1,0,0,0
31/12/2016 05:00,48,7.0,5.0,93.0,11.0,4,0,1,3
19/08/2016 04:00,100,17.0,17.0,88.0,9.0,3,0,0,1
04/02/2016 18:00,2534,12.0,12.0,72.0,12.0,2,0,0,3
27/07/2016 19:00,2339,23.0,23.0,63.0,14.0,7,0,0,1
16/08/2016 11:00,1264,21.0,21.0,57.0,19.0,2,0,0,1
16/10/2016 01:00,365,11.5,11.5,85.0,6.5,1,0,1,2
22/06/2016 10:00,1134,19.5,19.5,80.5,11.0,3,0,0,1
14/01/2016 17:00,2514,5.0,0.0,53.0,30.5,2,0,0,3
19/06/2015 06:00,660,13.5,13.5,67.0,18.0,1,0,0,1
19/09/2015 11:00,2299,16.5,16.5,59.5,7.5,2,0,1,2
25/06/2016 22:00,715,16.0,16.0,77.0,7.0,3,0,1,1
16/03/2015 21:00,554,6.0,4.0,93.0,10.0,2,0,0,0
24/12/2015 06:00,176,13.0,13.0,72.0,28.0,2,0,0,3
06/01/2015 15:00,718,8.0,4.5,71.0,23.0,2,0,0,3
18/06/2016 19:00,1810,16.0,16.0,68.0,8.0,4,0,1,1
08/08/2016 03:00,73,17.0,17.0,73.0,25.0,3,0,0,1
15/11/2016 12:00,1206,16.0,16.0,83.0,12.0,3,0,0,2
07/11/2016 08:00,2905,7.0,3.5,78.5,21.0,2,0,0,2
10/01/2015 15:00,1436,9.0,5.0,48.0,35.0,2,0,1,3
15/12/2015 18:00,1631,12.0,12.0,88.0,11.0,7,0,0,3
17/11/2015 07:00,1853,13.5,13.5,85.0,22.0,7,0,0,2
19/10/2015 11:00,922,13.5,13.5,79.5,10.0,3,0,0,2
21/11/2015 23:00,308,2.0,-1.5,58.0,11.0,1,0,1,2
01/09/2016 08:00,4631,16.5,16.5,75.0,9.0,2,0,0,2
01/08/2016 14:00,1389,18.5,18.5,62.0,19.0,7,0,0,1
27/02/2015 01:00,122,4.5,1.0,68.0,17.0,1,0,0,3
18/07/2016 05:00,186,18.0,18.0,88.0,3.0,1,0,0,1
30/06/2016 19:00,2403,19.0,19.0,62.0,23.0,2,0,0,1
25/12/2015 04:00,64,8.5,6.5,73.5,10.0,1,1,0,3
08/06/2016 18:00,4007,22.5,22.5,67.0,3.5,2,0,0,1
09/03/2016 17:00,2420,8.0,5.0,82.0,17.0,2,0,0,0
23/08/2016 19:00,2961,27.5,27.5,46.5,11.0,1,0,0,1
21/11/2016 20:00,808,12.0,12.0,82.0,12.0,2,0,0,2
18/10/2016 12:00,1341,13.0,13.0,61.0,31.5,2,0,0,2
12/12/2015 17:00,1021,13.5,13.5,74.5,32.5,3,0,1,3
14/11/2015 08:00,382,10.0,8.0,76.0,18.0,2,0,1,2
07/11/2015 13:00,824,17.0,17.0,85.5,34.0,7,0,1,2
10/02/2016 08:00,3455,6.0,2.0,81.0,23.0,3,0,0,3
14/07/2015 09:00,2419,19.0,19.0,73.0,18.0,3,0,0,1
04/06/2016 17:00,2620,18.0,18.0,80.5,10.0,4,0,1,1
24/05/2015 10:00,1637,18.0,18.0,52.0,18.0,1,0,1,0
21/05/2016 05:00,103,15.0,15.0,79.5,21.5,3,0,1,0
05/12/2015 18:00,960,13.5,13.5,65.0,37.0,3,0,1,3
11/02/2016 21:00,666,5.0,3.0,76.0,9.0,3,0,0,3
24/03/2015 10:00,933,7.5,5.5,68.5,11.0,2,0,0,0
12/08/2015 19:00,2534,20.0,20.0,58.0,21.5,2,0,0,1
01/01/2017 23:00,89,5.0,2.5,90.0,10.0,1,0,1,3
06/09/2016 14:00,1510,23.5,23.5,73.5,11.0,3,0,0,2
22/12/2015 21:00,190,13.0,13.0,85.0,33.0,7,0,0,3
09/08/2016 03:00,86,14.5,14.5,65.5,13.0,1,0,0,1
14/09/2016 01:00,161,21.0,21.0,78.0,7.5,1,0,0,2
26/10/2016 03:00,67,12.0,12.0,94.0,7.5,3,0,0,2
23/10/2015 21:00,762,13.0,13.0,63.0,8.0,4,0,0,2
08/08/2015 22:00,1083,20.0,20.0,60.0,5.5,1,0,1,1
20/06/2015 04:00,164,14.0,14.0,72.0,8.0,1,0,1,1
18/10/2015 22:00,450,13.0,13.0,82.0,9.0,4,0,1,2
21/07/2016 06:00,831,17.0,17.0,77.0,14.0,2,0,0,1
05/07/2015 15:00,2909,23.0,23.0,48.5,17.0,2,0,1,1
16/02/2016 01:00,57,1.0,0.0,93.0,5.0,2,0,0,3
26/07/2015 07:00,216,15.5,15.5,72.0,10.0,1,0,1,1
16/02/2016 02:00,33,1.0,1.0,93.0,0.0,1,0,0,3
04/05/2015 09:00,828,14.0,14.0,55.0,19.5,2,1,0,0
23/08/2015 23:00,525,15.5,15.5,79.5,8.0,1,0,1,1
06/11/2016 14:00,1406,8.0,5.0,62.0,19.5,3,0,1,2
05/03/2015 21:00,640,9.0,5.5,62.0,25.0,4,0,0,0
10/07/2015 20:00,1776,23.0,22.0,38.0,13.0,1,0,0,1
22/11/2015 14:00,1300,6.5,3.5,68.5,16.0,2,0,1,2
26/06/2016 08:00,421,15.5,15.5,74.5,20.0,2,0,1,1
07/05/2015 17:00,3434,16.0,16.0,46.5,20.5,2,0,0,0
08/03/2016 03:00,20,1.5,-1.5,78.0,11.0,1,0,0,0
25/07/2016 13:00,1753,23.5,23.0,41.5,21.0,3,0,0,1
06/02/2016 04:00,87,10.0,7.0,88.0,22.0,3,0,1,3
16/09/2016 04:00,79,19.0,19.0,83.0,17.0,7,0,0,2
16/06/2015 09:00,2326,17.0,17.0,48.5,5.5,1,0,0,1
30/04/2015 23:00,494,8.5,5.5,68.5,16.0,1,0,0,0
24/03/2015 15:00,966,8.5,6.5,61.5,13.0,7,0,0,0
23/09/2016 11:00,1548,17.5,17.5,49.0,10.0,1,0,0,2
17/07/2016 13:00,2739,25.0,25.0,59.0,19.5,2,0,1,1
23/04/2015 09:00,2119,9.0,7.5,73.5,10.0,3,0,0,0
02/02/2016 14:00,919,10.0,6.0,47.0,39.0,2,0,0,3
04/10/2015 01:00,609,11.5,11.5,82.0,7.0,3,0,1,2
11/09/2016 11:00,2512,19.0,19.0,44.5,3.5,1,0,1,2
13/08/2016 09:00,1300,20.0,20.0,64.0,25.0,2,0,1,1
07/11/2015 16:00,1331,17.0,17.0,77.0,22.0,2,0,1,2
05/07/2015 22:00,755,18.0,18.0,60.0,19.5,1,0,1,1
07/01/2016 05:00,43,8.0,5.0,87.0,22.0,7,0,0,3
04/03/2015 15:00,957,10.0,7.0,47.0,24.0,2,0,0,0
28/04/2015 06:00,729,5.5,1.5,78.5,20.5,1,0,0,0
25/03/2016 22:00,455,9.0,7.0,64.0,13.0,1,1,0,0
04/03/2015 06:00,556,3.5,-1.0,84.0,21.0,1,0,0,0
13/08/2015 20:00,1243,20.0,20.0,83.0,9.0,7,0,0,1
05/06/2015 11:00,1138,24.0,24.0,65.0,21.0,2,0,0,1
03/01/2016 05:00,36,7.5,5.5,71.0,12.0,1,0,1,3
05/11/2016 22:00,456,6.0,3.0,71.0,17.0,1,0,1,2
05/01/2016 12:00,828,10.5,10.0,79.5,11.0,2,0,0,3
31/07/2015 03:00,107,12.0,12.0,88.0,6.0,1,0,0,1
04/11/2015 14:00,957,15.0,15.0,79.5,11.0,2,0,0,2
13/03/2015 07:00,1764,7.0,5.5,71.0,8.0,1,0,0,0
22/02/2016 14:00,725,9.0,6.0,60.0,24.0,2,0,0,3
10/07/2015 17:00,4453,25.5,24.5,26.0,18.0,1,0,0,1
21/12/2016 19:00,1254,11.0,11.0,82.0,14.0,2,0,0,3
19/07/2015 22:00,934,20.0,20.0,36.5,9.0,1,0,1,1
13/05/2016 15:00,1847,16.5,16.5,63.5,22.0,2,0,0,0
30/05/2016 01:00,297,13.0,13.0,88.0,17.0,3,1,0,0
